PLAYER_ID,TEAM_ABBREVIATION,SEASON,TEAM_NAME
200746,SAS,16-17,Spurs
203934,ATL,16-17,Hawks
202362,IND,16-17,Pacers
202498,NYK,16-17,Knicks
204038,SAC,16-17,Kings
1626204,LAL,16-17,Lakers
202336,CLE,16-17,Cavaliers
202730,IND,16-17,Pacers
2544,CLE,16-17,Cavaliers
2571,PHX,16-17,Suns
101150,HOU,16-17,Rockets
201601,LAC,16-17,Clippers
203512,TOR,16-17,Raptors
2449,BKN,16-17,Nets
202337,MIA,16-17,Heat
2736,LAL,16-17,Lakers
1627781,SAC,16-17,Kings
1627763,MIL,16-17,Bucks
1627098,ATL,16-17,Hawks
1627736,DEN,16-17,Nuggets
202412,DAL,16-17,Mavericks
1938,SAS,16-17,Spurs
201188,MEM,16-17,Grizzlies
1626273,LAL,16-17,Lakers
101162,WAS,16-17,Wizards
201158,CHA,16-17,Hornets
1627875,ORL,16-17,Magic
202694,DET,16-17,Pistons
203935,BOS,16-17,Celtics
201977,WAS,16-17,Wizards
1626209,ORL,16-17,Magic
202693,WAS,16-17,Wizards
1627737,PHX,16-17,Suns
201578,LAC,16-17,Clippers
1627850,NYK,16-17,Knicks
101107,CHA,16-17,Hornets
203486,DEN,16-17,Nuggets
2440,GSW,16-17,Warriors
203521,MIL,16-17,Bucks
203090,POR,16-17,Blazers
1626254,NYK,16-17,Knicks
1897,LAL,16-17,Lakers
203086,POR,16-17,Blazers
201563,MIL,16-17,Bucks
203487,CHI,16-17,Bulls
1627771,DET,16-17,Pistons
203077,CHA,16-17,Hornets
201144,MEM,16-17,Grizzlies
2399,ATL,16-17,Hawks
2034,DEN,16-17,Nuggets
203488,ATL,16-17,Hawks
203118,ATL,16-17,Hawks
1627861,CHA,16-17,Hornets
203101,CHA,16-17,Hornets
1627851,NYK,16-17,Knicks
203141,MIL,16-17,Bucks
101145,IND,16-17,Pacers
1626149,HOU,16-17,Rockets
1626167,IND,16-17,Pacers
202357,MIN,16-17,Timberwolves
2403,HOU,16-17,Rockets
203457,DAL,16-17,Mavericks
2555,OKC,16-17,Thunder
201156,LAL,16-17,Lakers
201587,CHA,16-17,Hornets
1627852,DAL,16-17,Mavericks
1627879,SAS,16-17,Spurs
203917,PHI,16-17,76ers
203999,DEN,16-17,Nuggets
202703,CHI,16-17,Bulls
202696,ORL,16-17,Magic
203943,POR,16-17,Blazers
1626181,TOR,16-17,Raptors
202708,OKC,16-17,Thunder
1627855,MIA,16-17,Heat
201600,NOP,16-17,Pelicans
201956,MIN,16-17,Timberwolves
203490,WAS,16-17,Wizards
200782,TOR,16-17,Raptors
1627783,TOR,16-17,Raptors
1626192,POR,16-17,Blazers
1627868,ORL,16-17,Magic
201976,HOU,16-17,Rockets
1627775,GSW,16-17,Warriors
202335,TOR,16-17,Raptors
201988,SAS,16-17,Spurs
2200,SAS,16-17,Spurs
202331,IND,16-17,Pacers
200794,ATL,16-17,Hawks
1718,LAC,16-17,Clippers
1627835,CHI,16-17,Bulls
203510,DAL,16-17,Mavericks
203112,BKN,16-17,Nets
1626188,NOP,16-17,Pelicans
1626154,CHI,16-17,Bulls
200765,CHI,16-17,Bulls
1626176,IND,16-17,Pacers
201196,CHA,16-17,Hornets
200751,BKN,16-17,Nets
1626173,MIL,16-17,Bucks
203526,UTA,16-17,Jazz
101109,LAC,16-17,Clippers
203493,DET,16-17,Pistons
202704,DET,16-17,Pistons
202130,NOP,16-17,Pelicans
2210,CLE,16-17,Cavaliers
1626158,PHI,16-17,76ers
201937,MIN,16-17,Timberwolves
203496,PHI,16-17,76ers
201577,CHI,16-17,Bulls
203918,UTA,16-17,Jazz
203585,MIA,16-17,Heat
201155,IND,16-17,Pacers
1627758,NYK,16-17,Knicks
1626178,BKN,16-17,Nets
101179,PHX,16-17,Suns
201579,DEN,16-17,Nuggets
200752,SAC,16-17,Kings
203497,UTA,16-17,Jazz
201566,OKC,16-17,Thunder
201583,HOU,16-17,Rockets
203527,ATL,16-17,Hawks
1626257,DAL,16-17,Mavericks
1626155,HOU,16-17,Rockets
2756,NYK,16-17,Knicks
203930,BKN,16-17,Nets
203902,OKC,16-17,Thunder
201586,TOR,16-17,Raptors
200771,PHI,16-17,76ers
203552,DAL,16-17,Mavericks
203498,MIN,16-17,Timberwolves
203894,POR,16-17,Blazers
2733,GSW,16-17,Warriors
1627848,PHI,16-17,76ers
1627815,WAS,16-17,Wizards
202714,UTA,16-17,Jazz
1627746,SAC,16-17,Kings
203524,NOP,16-17,Pelicans
203915,BKN,16-17,Nets
201150,MIL,16-17,Bucks
1626169,DET,16-17,Pistons
201939,GSW,16-17,Warriors
1627757,ORL,16-17,Magic
200779,MIL,16-17,Bucks
203500,OKC,16-17,Thunder
204456,PHI,16-17,76ers
203933,PHX,16-17,Suns
201959,OKC,16-17,Thunder
204028,LAL,16-17,Lakers
1627752,ATL,16-17,Hawks
203093,MIL,16-17,Bucks
203082,ORL,16-17,Magic
1626179,BOS,16-17,Celtics
200757,ATL,16-17,Hawks
201152,IND,16-17,Pacers
203080,LAL,16-17,Lakers
1627748,MIL,16-17,Bucks
201168,PHI,16-17,76ers
204025,NOP,16-17,Pelicans
203501,ATL,16-17,Hawks
1627817,POR,16-17,Blazers
202389,LAL,16-17,Lakers
1627789,PHI,16-17,76ers
202699,DET,16-17,Pistons
203107,WAS,16-17,Wizards
201962,MEM,16-17,Grizzlies
2754,MEM,16-17,Grizzlies
2225,SAS,16-17,Spurs
203503,MIL,16-17,Bucks
1626203,CHA,16-17,Hornets
2772,HOU,16-17,Rockets
202344,BKN,16-17,Nets
203504,WAS,16-17,Wizards
1626168,UTA,16-17,Jazz
202684,CLE,16-17,Cavaliers
203584,MEM,16-17,Grizzlies
1627786,HOU,16-17,Rockets
201951,SAC,16-17,Kings
203898,LAL,16-17,Lakers
204020,MIA,16-17,Heat
1627755,PHX,16-17,Suns
203092,BOS,16-17,Celtics
201936,SAC,16-17,Kings
2199,PHX,16-17,Suns
1626145,MIN,16-17,Timberwolves
2617,MIA,16-17,Heat
203506,OKC,16-17,Thunder
1713,MEM,16-17,Grizzlies
1627735,MEM,16-17,Grizzlies
201961,MIA,16-17,Heat
1627782,MEM,16-17,Grizzlies
202325,LAC,16-17,Clippers
202083,DAL,16-17,Mavericks
203115,DEN,16-17,Nuggets
1626161,SAC,16-17,Kings
203186,MIA,16-17,Heat
1626195,NYK,16-17,Knicks
201163,DEN,16-17,Nuggets
1627812,DAL,16-17,Mavericks
203897,MIN,16-17,Timberwolves
2216,MEM,16-17,Grizzlies
2585,GSW,16-17,Warriors
201166,MIN,17-18,Timberwolves
203932,ORL,17-18,Magic
1626151,DAL,17-18,Mavericks
1628935,HOU,17-18,Rockets
1627846,BOS,17-18,Celtics
203940,ORL,17-18,Magic
201143,BOS,17-18,Celtics
2744,IND,17-18,Pacers
202329,POR,17-18,Blazers
1626210,PHX,17-18,Suns
202692,UTA,17-18,Jazz
1628409,PHX,17-18,Suns
203518,OKC,17-18,Thunder
1627936,LAL,17-18,Lakers
203458,PHX,17-18,Suns
1627816,IND,17-18,Pacers
1628035,TOR,17-18,Raptors
203459,BKN,17-18,Nets
101161,PHI,17-18,76ers
203083,DET,17-18,Pistons
2738,GSW,17-18,Warriors
201281,LAL,17-18,Lakers
203460,OKC,17-18,Thunder
101106,LAL,17-18,Lakers
1626150,MEM,17-18,Grizzlies
1628510,ATL,17-18,Hawks
203952,MIN,17-18,Timberwolves
1627790,CLE,17-18,Cavaliers
1626148,MIN,17-18,Timberwolves
203076,NOP,17-18,Pelicans
201229,DET,17-18,Pistons
1628469,CHI,17-18,Bulls
1628499,ATL,17-18,Hawks
203382,BOS,17-18,Celtics
201167,ORL,17-18,Magic
203085,LAC,17-18,Clippers
202340,LAC,17-18,Clippers
1628389,MIA,17-18,Heat
203463,MEM,17-18,Grizzlies
1628500,IND,17-18,Pacers
1627732,PHI,17-18,76ers
202687,ORL,17-18,Magic
201933,DET,17-18,Pistons
1626246,LAC,17-18,Clippers
201628,HOU,17-18,Rockets
1626171,CHI,17-18,Bulls
203992,SAC,17-18,Kings
202711,IND,17-18,Pacers
203078,WAS,17-18,Wizards
201148,HOU,17-18,Rockets
1627742,LAL,17-18,Lakers
201943,MIL,17-18,Bucks
203464,SAS,17-18,Spurs
1627362,MEM,17-18,Grizzlies
1627744,MEM,17-18,Grizzlies
201572,LAL,17-18,Lakers
203998,SAC,17-18,Kings
1627854,SAS,17-18,Spurs
1627741,SAC,17-18,Kings
203710,LAC,17-18,Clippers
203468,POR,17-18,Blazers
101139,TOR,17-18,Raptors
1628403,POR,17-18,Blazers
1626166,CHI,17-18,Bulls
1627747,BKN,17-18,Nets
2546,OKC,17-18,Thunder
1626224,CLE,17-18,Cavaliers
202718,MEM,17-18,Grizzlies
101112,LAL,17-18,Lakers
1628429,NOP,17-18,Pelicans
1627767,NOP,17-18,Pelicans
1627778,HOU,17-18,Rockets
1628449,GSW,17-18,Warriors
1626191,WAS,17-18,Wizards
101108,HOU,17-18,Rockets
203991,HOU,17-18,Rockets
203469,CHA,17-18,Hornets
202332,MIN,17-18,Timberwolves
201147,OKC,17-18,Thunder
202709,IND,17-18,Pacers
201584,NYK,17-18,Knicks
1626245,CHI,17-18,Bulls
1626156,BKN,17-18,Nets
201571,ORL,17-18,Magic
1628391,MIL,17-18,Bucks
1626177,OKC,17-18,Thunder
1627745,GSW,17-18,Warriors
203081,POR,17-18,Blazers
2863,IND,17-18,Pacers
1627814,ATL,17-18,Hawks
1628422,NYK,17-18,Knicks
1627772,OKC,17-18,Thunder
1628464,BOS,17-18,Celtics
201568,LAC,17-18,Clippers
201980,SAS,17-18,Spurs
201967,BKN,17-18,Nets
203957,UTA,17-18,Jazz
1627863,PHX,17-18,Suns
203967,PHI,17-18,76ers
203121,NOP,17-18,Pelicans
201589,DEN,17-18,Nuggets
201954,IND,17-18,Pacers
1626199,SAS,17-18,Spurs
1628021,CHI,17-18,Bulls
204065,UTA,17-18,Jazz
2561,GSW,17-18,Warriors
202722,SAS,17-18,Spurs
1628432,PHX,17-18,Suns
1628368,SAC,17-18,Kings
201599,LAC,17-18,Clippers
202732,NOP,17-18,Pelicans
1627761,ATL,17-18,Hawks
201942,TOR,17-18,Raptors
202326,NOP,17-18,Pelicans
201960,BKN,17-18,Nets
1627749,SAS,17-18,Spurs
1626153,TOR,17-18,Raptors
1627743,PHI,17-18,76ers
203471,ATL,17-18,Hawks
1628372,DAL,17-18,Mavericks
1627756,CHI,17-18,Bulls
202324,UTA,17-18,Jazz
1627884,MIA,17-18,Heat
201565,MIN,17-18,Timberwolves
1628476,MIA,17-18,Heat
1628401,SAS,17-18,Spurs
202682,LAL,17-18,Lakers
1626164,PHX,17-18,Suns
2734,DEN,17-18,Nuggets
1628421,WAS,17-18,Wizards
203473,ATL,17-18,Hawks
1627738,MEM,17-18,Grizzlies
1628415,MEM,17-18,Grizzlies
203079,MIA,17-18,Heat
1717,DAL,17-18,Mavericks
1627734,IND,17-18,Pacers
1628378,UTA,17-18,Jazz
1627827,DAL,17-18,Mavericks
203926,DAL,17-18,Mavericks
1627733,PHX,17-18,Suns
203110,GSW,17-18,Warriors
1628407,CHA,17-18,Hornets
202779,DET,17-18,Pistons
2730,CHA,17-18,Hornets
203939,DAL,17-18,Mavericks
2548,MIA,17-18,Heat
202734,NOP,17-18,Pelicans
202334,POR,17-18,Blazers
1628410,IND,17-18,Pacers
202327,UTA,17-18,Jazz
203901,PHX,17-18,Suns
2731,NOP,17-18,Pelicans
1626144,NYK,17-18,Knicks
202683,NYK,17-18,Knicks
202339,MIL,17-18,Bucks
201569,HOU,17-18,Rockets
203961,DET,17-18,Pistons
1628571,UTA,17-18,Jazz
101141,PHI,17-18,76ers
203095,ORL,17-18,Magic
202323,POR,17-18,Blazers
1626163,CHA,17-18,Hornets
1628412,SAC,17-18,Kings
1628373,NYK,17-18,Knicks
1627832,TOR,17-18,Raptors
1627788,PHI,17-18,76ers
202066,SAC,17-18,Kings
203914,DEN,17-18,Nuggets
1627780,LAL,17-18,Lakers
201588,CLE,17-18,Cavaliers
1627777,UTA,17-18,Jazz
1627834,POR,17-18,Blazers
101123,HOU,17-18,Rockets
1628492,DAL,17-18,Mavericks
203507,MIL,17-18,Bucks
203922,IND,17-18,Pacers
201609,MIA,17-18,Heat
202330,BOS,17-18,Celtics
203476,MIN,17-18,Timberwolves
202328,BOS,17-18,Celtics
1627824,BOS,17-18,Celtics
203084,DAL,17-18,Mavericks
202355,MIA,17-18,Heat
1627740,DET,17-18,Pistons
203546,NOP,17-18,Pelicans
101133,WAS,17-18,Wizards
1628387,IND,17-18,Pacers
202697,SAC,17-18,Kings
203477,PHX,17-18,Suns
1628439,NYK,17-18,Knicks
1627819,ATL,17-18,Hawks
202738,LAL,17-18,Lakers
1627785,BKN,17-18,Nets
202397,DET,17-18,Pistons
1628397,MEM,17-18,Grizzlies
1627826,LAL,17-18,Lakers
200826,DAL,17-18,Mavericks
200755,PHI,17-18,76ers
2747,CLE,17-18,Cavaliers
203960,SAC,17-18,Kings
203210,MEM,17-18,Grizzlies
201580,GSW,17-18,Warriors
1628444,BOS,17-18,Celtics
203953,MIL,17-18,Bucks
204022,SAC,17-18,Kings
1626643,PHI,17-18,76ers
1628451,BKN,17-18,Nets
203109,UTA,17-18,Jazz
1626143,BKN,17-18,Nets
1627774,POR,17-18,Blazers
1627751,TOR,17-18,Raptors
1627883,DAL,17-18,Mavericks
2037,MIN,17-18,Timberwolves
1627750,DEN,17-18,Nuggets
1627866,DAL,17-18,Mavericks
2749,DET,17-18,Pistons
1628503,ORL,17-18,Magic
203516,DET,17-18,Pistons
201935,HOU,17-18,Rockets
201949,MIA,17-18,Heat
203949,PHI,17-18,76ers
1627821,BKN,17-18,Nets
203923,PHI,17-18,76ers
203966,LAC,17-18,Clippers
201162,PHX,17-18,Suns
204067,CHI,17-18,Bulls
1626185,MEM,17-18,Grizzlies
1628386,BKN,17-18,Nets
101127,NYK,17-18,Knicks
201160,WAS,17-18,Wizards
1891,MIL,17-18,Bucks
1628393,LAC,17-18,Clippers
1627759,BOS,17-18,Celtics
1628537,ATL,17-18,Hawks
1628369,BOS,17-18,Celtics
201145,CLE,17-18,Cavaliers
201952,MIN,17-18,Timberwolves
203481,DAL,17-18,Mavericks
203924,OKC,17-18,Thunder
202379,ATL,17-18,Hawks
203087,CHA,17-18,Hornets
202391,BKN,17-18,Nets
1626170,CHI,17-18,Bulls
201573,PHI,17-18,76ers
202710,MIN,17-18,Timberwolves
201149,NYK,17-18,Knicks
201975,WAS,17-18,Wizards
203925,BKN,17-18,Nets
204060,UTA,17-18,Jazz
2207,HOU,17-18,Rockets
1626202,IND,17-18,Pacers
1627762,MIL,17-18,Bucks
203954,PHI,17-18,76ers
203530,SAS,17-18,Spurs
1628381,ATL,17-18,Hawks
203089,MIL,17-18,Bucks
204066,CLE,17-18,Cavaliers
202322,WAS,17-18,Wizards
1628405,DAL,17-18,Mavericks
203948,CHA,17-18,Hornets
202720,DET,17-18,Pistons
201973,UTA,17-18,Jazz
202685,TOR,17-18,Raptors
1626780,BOS,17-18,Celtics
1628371,ORL,17-18,Magic
203613,ORL,17-18,Magic
1628395,GSW,17-18,Warriors
203903,CLE,17-18,Cavaliers
202348,NOP,17-18,Pelicans
1626175,MIA,17-18,Heat
101181,CLE,17-18,Cavaliers
1627982,PHX,17-18,Suns
1628404,LAL,17-18,Lakers
203962,OKC,17-18,Thunder
1628367,PHX,17-18,Suns
203705,ATL,17-18,Hawks
201177,DAL,17-18,Mavericks
1626196,MIA,17-18,Heat
2746,NOP,17-18,Pelicans
201950,NOP,17-18,Pelicans
1627823,DEN,17-18,Nuggets
203944,LAL,17-18,Lakers
202933,CHA,17-18,Hornets
1626147,PHI,17-18,76ers
203200,CHI,17-18,Bulls
1628382,SAC,17-18,Kings
1628383,MIN,17-18,Timberwolves
1626159,MIA,17-18,Heat
203994,POR,17-18,Blazers
1628443,BOS,17-18,Celtics
1626157,MIN,17-18,Timberwolves
202695,SAS,17-18,Spurs
1627770,DET,17-18,Pistons
203482,MIA,17-18,Heat
1626162,WAS,17-18,Wizards
202689,CHA,17-18,Hornets
2570,CLE,17-18,Cavaliers
202702,DEN,17-18,Nuggets
203145,ATL,17-18,Hawks
203484,LAL,17-18,Lakers
201142,GSW,17-18,Warriors
201567,CLE,17-18,Cavaliers
1626172,GSW,17-18,Warriors
203920,ORL,17-18,Magic
203114,MIL,17-18,Bucks
202691,GSW,17-18,Warriors
1628424,MEM,17-18,Grizzlies
201585,SAC,17-18,Kings
1627739,CHI,17-18,Bulls
204001,NYK,17-18,Knicks
203937,SAS,17-18,Spurs
1627858,DAL,17-18,Mavericks
2594,CLE,17-18,Cavaliers
1628398,LAL,17-18,Lakers
200768,TOR,17-18,Raptors
203124,NYK,17-18,Knicks
202713,OKC,17-18,Thunder
202681,BOS,17-18,Celtics
200746,SAS,17-18,Spurs
202362,IND,17-18,Pacers
202498,NYK,17-18,Knicks
204038,DET,17-18,Pistons
203580,NOP,17-18,Pelicans
1626204,CLE,17-18,Cavaliers
1628374,CHI,17-18,Bulls
2544,CLE,17-18,Cavaliers
1628506,CLE,17-18,Cavaliers
1628366,LAL,17-18,Lakers
203485,TOR,17-18,Raptors
101150,LAC,17-18,Clippers
201601,HOU,17-18,Rockets
203512,TOR,17-18,Raptors
1626242,DET,17-18,Pistons
202337,MIA,17-18,Heat
1628379,DET,17-18,Pistons
1628436,NYK,17-18,Knicks
2736,LAL,17-18,Lakers
1627781,TOR,17-18,Raptors
1627763,MIL,17-18,Bucks
1627098,ATL,17-18,Hawks
1626259,TOR,17-18,Raptors
1627736,DEN,17-18,Nuggets
1628370,CHA,17-18,Hornets
1628493,CHA,17-18,Hornets
1938,SAS,17-18,Spurs
202705,MEM,17-18,Grizzlies
201188,MEM,17-18,Grizzlies
101162,WAS,17-18,Wizards
201158,PHI,17-18,76ers
1627875,MIN,17-18,Timberwolves
202694,BOS,17-18,Celtics
1627779,CHA,17-18,Hornets
203935,BOS,17-18,Celtics
201596,MEM,17-18,Grizzlies
1626209,ORL,17-18,Magic
